,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,url,eventtype,country
1233,us7000m4e2,2024-03-09 12:01:09.046,"239 km E of Levuka, Fiji",-17.99,-178.4182,592.972,5.4,449,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4e2,earthquake,TON
1234,us6000mj2l,2024-03-10 08:37:38.954,Fiji region,-19.945,-178.3355,596.89,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj2l,earthquake,TON
1235,us7000m4j1,2024-03-10 11:01:52.598,Fiji region,-20.3664,-178.1575,536.101,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4j1,earthquake,TON
1236,us6000mj2x,2024-03-10 20:46:13.033,Fiji region,-21.2793,-178.957,561.051,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj2x,earthquake,TON
1237,us7000m4lq,2024-03-11 01:06:22.917,"206 km ENE of Levuka, Fiji",-17.4972,-178.8243,560.606,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4lq,earthquake,TON
1238,us7000m4qp,2024-03-11 19:41:58.302,"225 km E of Levuka, Fiji",-17.9125,-178.556,571.909,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4qp,earthquake,TON
1239,us7000m4r3,2024-03-11 20:45:02.945,Fiji region,-20.9126,-178.9716,612.532,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4r3,earthquake,TON
1240,us6000mjm0,2024-03-12 10:55:14.117,"264 km E of Levuka, Fiji",-17.8381,-178.2026,627.538,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjm0,earthquake,TON
1241,us6000mjlx,2024-03-12 15:35:46.902,Fiji region,-18.2535,-177.7901,564.117,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjlx,earthquake,TON
1242,us6000mjlz,2024-03-12 16:27:20.633,"285 km E of Levuka, Fiji",-17.9468,-177.9945,575.888,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjlz,earthquake,TON
1243,us6000mipv,2024-03-13 17:09:30.465,"192 km ENE of Levuka, Fiji",-17.4509,-178.9893,539.45,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mipv,earthquake,TON
1244,us6000mjt9,2024-03-13 21:27:54.174,"192 km ENE of Levuka, Fiji",-17.4809,-178.9742,626.619,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjt9,earthquake,TON
1245,us6000mjyx,2024-03-14 03:43:58.283,"91 km W of Hihifo, Tonga",-15.8677,-174.6478,273.814,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjyx,earthquake,TON
1246,us6000mk19,2024-03-15 02:16:43.922,Fiji region,-20.9464,-178.7589,584.924,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk19,earthquake,TON
1247,us6000mk1m,2024-03-15 10:18:38.639,Fiji region,-20.4546,-178.6134,596.464,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk1m,earthquake,TON
1248,us6000mj1w,2024-03-15 12:44:06.609,"278 km WNW of Houma, Tonga",-20.3423,-177.8296,511.31,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj1w,earthquake,TON
1249,us6000mk20,2024-03-15 19:09:00.708,"246 km E of Levuka, Fiji",-17.906,-178.359,595.1,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk20,earthquake,TON
1250,us6000mjeu,2024-03-17 09:11:47.442,Fiji region,-19.0556,-177.5471,551.896,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjeu,earthquake,TON
1251,us6000mkam,2024-03-17 22:30:06.396,"291 km E of Levuka, Fiji",-18.081,-177.9291,599.936,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkam,earthquake,TON
1252,us6000mjir,2024-03-18 01:39:31.936,"176 km SW of Houma, Tonga",-22.2017,-176.5987,150.796,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjir,earthquake,TON
1253,us6000mkhh,2024-03-18 11:28:17.585,Fiji region,-20.606,-178.2711,545.955,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkhh,earthquake,TON
1254,us6000mkhl,2024-03-18 14:59:59.413,"135 km SSE of ‘Ohonua, Tonga",-22.4661,-174.4378,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkhl,earthquake,TON
1255,us6000mkj0,2024-03-19 10:26:33.083,Fiji region,-21.1113,-178.6953,538.248,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkj0,earthquake,TON
1256,us6000mkje,2024-03-19 12:06:31.038,"137 km WNW of Fangale’ounga, Tonga",-19.1259,-175.4528,157.004,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkje,earthquake,TON
1257,us6000mjyp,2024-03-20 00:55:23.317,"225 km E of Levuka, Fiji",-17.8677,-178.5685,589.876,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjyp,earthquake,TON
1258,us7000m7x9,2024-03-20 04:07:09.372,"294 km E of Levuka, Fiji",-18.515,-177.9405,558.284,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7x9,earthquake,TON
1259,us7000m7xh,2024-03-20 10:41:18.467,"288 km E of Levuka, Fiji",-17.8207,-177.9737,610.068,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7xh,earthquake,TON
1260,us7000m83u,2024-03-21 14:19:30.496,Fiji region,-20.8435,-178.6134,559.602,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m83u,earthquake,TON
1261,us6000mkcs,2024-03-21 22:37:01.026,Fiji region,-21.4338,-178.888,514.06,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkcs,earthquake,TON
1262,us7000m893,2024-03-22 00:09:53.387,"217 km E of Levuka, Fiji",-17.8642,-178.6383,598.781,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m893,earthquake,TON
1263,us6000ml10,2024-03-25 04:16:39.469,Fiji region,-20.1291,-178.3322,596.437,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml10,earthquake,TON
1264,us7000m8lc,2024-03-25 15:25:00.482,Fiji region,-18.7483,-177.6781,611.618,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8lc,earthquake,TON
1265,us7000m9d6,2024-03-26 01:27:17.137,"195 km ENE of Levuka, Fiji",-17.571,-178.9155,534.863,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9d6,earthquake,TON
1266,us7000m9d5,2024-03-26 01:41:41.011,Fiji region,-19.0075,-177.6027,562.805,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9d5,earthquake,TON
1267,us7000m826,2024-03-26 09:37:12.157,"108 km SSE of Pangai, Tonga",-20.6854,-173.8734,10.0,5.4,449,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m826,earthquake,TON
1268,us7000m8gw,2024-03-28 06:25:22.652,"161 km W of Neiafu, Tonga",-18.5126,-175.5114,206.332,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8gw,earthquake,TON
1269,us7000m8u1,2024-03-29 21:02:16.685,Fiji region,-20.6027,-178.4122,563.184,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8u1,earthquake,TON
1270,us7000ma69,2024-03-30 14:32:43.601,"148 km W of Pangai, Tonga",-19.8246,-175.7682,11.255,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma69,earthquake,TON
1271,us7000m8y5,2024-03-30 14:38:26.550,"146 km W of Pangai, Tonga",-19.6593,-175.7399,10.0,4.9,369,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8y5,earthquake,TON
1272,us7000m8yl,2024-03-30 16:44:25.212,"169 km NNW of Houma, Tonga",-19.7825,-175.9951,10.849,5.3,432,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8yl,earthquake,TON
1273,us7000m8z0,2024-03-30 17:35:49.629,"165 km W of Pangai, Tonga",-19.7045,-175.9336,10.0,5.2,416,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8z0,earthquake,TON
1274,us7000m8z4,2024-03-30 18:23:59.787,"280 km SW of Houma, Tonga",-23.0279,-177.143,152.094,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8z4,earthquake,TON
1275,us7000m8zs,2024-03-30 22:07:15.316,"14 km N of Neiafu, Tonga",-18.5245,-173.9693,36.814,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8zs,earthquake,TON
1276,us7000ma7q,2024-03-31 01:15:08.023,"282 km WNW of Houma, Tonga",-20.4423,-177.9023,557.144,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma7q,earthquake,TON
1277,us7000m90u,2024-03-31 03:01:44.536,"155 km NNW of Houma, Tonga",-19.9153,-175.9723,10.0,5.5,465,green,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m90u,earthquake,TON
1278,us7000m92t,2024-03-31 14:51:58.563,"196 km ENE of Levuka, Fiji",-17.5772,-178.9011,538.228,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92t,earthquake,TON
1279,us7000m92l,2024-03-29 09:14:58.022,"24 km E of El Maamoura, Tunisia",36.4423,11.0747,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92l,earthquake,TUN
1280,us6000mgh0,2024-03-03 14:43:56.174,"14 km E of Nurhak, Turkey",37.9712,37.5996,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgh0,earthquake,TUR
1281,us6000mgm5,2024-03-04 08:26:05.344,"11 km NNW of Nurhak, Turkey",38.0648,37.4003,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgm5,earthquake,TUR
1282,us6000mgqe,2024-03-04 18:38:56.113,"21 km NE of Hamdibey, Turkey",39.9766,27.4383,14.82,4.3,292,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgqe,earthquake,TUR
1283,us7000m42k,2024-03-08 04:27:12.119,"13 km E of Ródos, Greece",36.4248,28.3727,62.682,4.7,343,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42k,earthquake,TUR
1284,us7000m4jl,2024-03-10 13:55:57.564,"16 km S of Finike, Turkey",36.1454,30.1252,44.819,4.8,357,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4jl,earthquake,TUR
1285,us7000m4lh,2024-03-11 00:10:17.910,"26 km N of Samsun, Turkey",41.5217,36.308,6.926,4.3,289,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4lh,earthquake,TUR
1286,us7000m8v4,2024-03-30 00:25:06.038,"2 km E of Sivrice, Turkey",38.4394,39.3338,10.0,4.8,355,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8v4,earthquake,TUR
1287,us7000m3y1,2024-03-03 08:50:16.760,"17 km SW of Harrison, Philippines",13.3464,120.3169,35.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3y1,earthquake,TWN
1288,us7000m48w,2024-03-08 18:58:06.234,"80 km SSE of Hengchun, Taiwan",21.3246,121.0065,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m48w,earthquake,TWN
1289,us6000mj3s,2024-03-11 10:54:14.330,"91 km S of Hualien City, Taiwan",23.1538,121.5839,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj3s,earthquake,TWN
1290,us6000mj40,2024-03-11 15:34:05.458,"27 km NNW of Davila, Philippines",18.6857,120.4484,25.022,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj40,earthquake,TWN
1291,us6000mil0,2024-03-13 13:36:54.545,"47 km SSE of Yilan, Taiwan",24.3601,121.9352,36.36,4.1,260,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mil0,earthquake,TWN
1292,us6000mil3,2024-03-13 13:52:38.405,"48 km SSE of Yilan, Taiwan",24.3753,121.9776,28.261,3.7,211,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mil3,earthquake,TWN
1293,us6000mk7p,2024-03-16 09:20:28.401,"105 km SW of Basco, Philippines",19.7339,121.2984,35.0,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk7p,earthquake,TWN
1294,us6000mka8,2024-03-17 07:31:38.884,"29 km ENE of Yilan, Taiwan",24.8184,122.0402,105.842,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mka8,earthquake,TWN
1295,us6000mjr8,2024-03-19 11:20:28.327,"28 km SE of Hualien City, Taiwan",23.781,121.7913,18.018,4.9,372,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjr8,earthquake,TWN
1296,us7000m7xr,2024-03-20 20:02:31.652,"12 km S of Calatagan, Philippines",13.7171,120.6148,198.284,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7xr,earthquake,TWN
1297,us6000mk8h,2024-03-21 10:49:52.721,"11 km NW of Hualien City, Taiwan",24.0592,121.5312,27.286,4.7,357,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk8h,earthquake,TWN
1298,us6000ml2c,2024-03-25 10:13:35.676,"7 km SE of Hualien City, Taiwan",23.9344,121.6656,42.405,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ml2c,earthquake,TWN
1299,us7000m9wu,2024-03-29 11:11:18.241,"106 km ENE of Donggang, Taiwan",22.7647,121.4307,11.047,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9wu,earthquake,TWN
1300,us7000m91h,2024-03-31 08:00:30.438,"7 km SSW of Mamburao, Philippines",13.1604,120.5729,10.0,4.9,371,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m91h,earthquake,TWN
1301,us7000m924,2024-03-31 11:04:27.717,"1 km WNW of Cabacao, Philippines",13.3395,120.6472,24.816,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m924,earthquake,TWN
1302,us7000ma87,2024-03-31 12:14:19.897,"39 km SE of Basco, Philippines",20.1724,122.2112,10.021,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ma87,earthquake,TWN
1303,us6000mjkm,2024-03-18 13:14:20.054,"29 km SSE of Mkuranga, Tanzania",-7.3443,39.3449,10.0,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjkm,earthquake,TZA
1304,tx2024egaq,2024-03-01 05:15:22.306,"54 km NW of Toyah, Texas",31.668,-104.188,6.0999,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024egaq,earthquake,USA
1305,us6000mg2a,2024-03-01 13:19:15.916,"8 km N of Smiths Ferry, Idaho",44.3742,-116.1077,10.0,3.5,192,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg2a,earthquake,USA
1306,tx2024ejzm,2024-03-03 09:15:23.955,"37 km NNW of Toyah, Texas",31.611,-103.99,8.4454,3.9,235,green,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ejzm,earthquake,USA
1307,tx2024ejzn,2024-03-03 09:15:53.133,"36 km NNW of Toyah, Texas",31.607,-103.978,6.51,3.5,188,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ejzn,earthquake,USA
1308,tx2024ejzv,2024-03-03 09:20:53.533,"38 km NNW of Toyah, Texas",31.614,-103.995,8.3685,3.2,158,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ejzv,earthquake,USA
1309,tx2024ekak,2024-03-03 09:36:26.403,"37 km WSW of Mentone, Texas",31.618,-103.986,6.933,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024ekak,earthquake,USA
1310,tx2024emkj,2024-03-04 17:01:51.160,"12 km N of Coyanosa, Texas",31.353,-103.055,3.4338,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024emkj,earthquake,USA
1311,nn00874165,2024-03-04 21:02:46.579,"17 km E of Crescent Valley, Nevada",40.4036,-116.3653,9.8,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874165,earthquake,USA
1312,tx2024emvg,2024-03-04 22:31:07.388,"54 km S of Whites City, New Mexico",31.682,-104.401,6.2024,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024emvg,earthquake,USA
1313,tx2024enni,2024-03-05 07:37:56.969,"37 km SSW of Los Ybanez, Texas",32.427,-102.113,6.2744,3.8,227,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024enni,earthquake,USA
1314,us6000mgv4,2024-03-05 12:57:50.585,"8 km N of Smiths Ferry, Idaho",44.3785,-116.0824,10.0,3.5,198,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgv4,earthquake,USA
1315,nn00874233,2024-03-06 00:22:11.052,"11 km NNW of Virginia City, Nevada",39.4079,-119.6893,8.6,3.2,190,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874233,earthquake,USA
1316,uw61988126,2024-03-07 01:48:35.340,"7 km WSW of Snoqualmie, Washington",47.49466666666667,-121.90816666666667,12.01,3.12,236,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61988126,earthquake,USA
1317,us7000m40h,2024-03-07 21:36:05.469,"17 km NNE of Stanley, Idaho",44.3508,-114.8195,10.876,3.0,138,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m40h,earthquake,USA
1318,us7000m437,2024-03-08 08:54:18.859,"15 km S of Atoka, New Mexico",32.6265,-104.4006,5.0,3.0,139,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m437,earthquake,USA
1319,ci40683864,2024-03-08 21:09:41.170,"18 km WSW of La Jolla, CA",32.7955,-117.4613333,15.81,3.03,194,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40683864,earthquake,USA
1320,nn00874424,2024-03-09 06:27:25.425,"11 km NNW of Virginia City, Nevada",39.4113,-119.6925,8.5,3.2,270,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874424,earthquake,USA
1321,nc74014796,2024-03-10 01:00:04.950,"10 km WSW of Petrolia, CA",40.2978333,-124.4031667,32.99,3.25,163,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74014796,earthquake,USA
1322,us7000m4hr,2024-03-10 04:50:34.659,"8 km NW of Smiths Ferry, Idaho",44.3609,-116.1464,10.0,3.3,177,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4hr,earthquake,USA
1323,nn00874499,2024-03-10 11:23:37.644,"47 km ENE of Fort Bidwell, California",41.9951,-119.6084,0.0,3.5,189,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874499,earthquake,USA
1324,ci40685504,2024-03-11 11:48:40.900,"15 km SW of Lone Pine, CA",36.4971667,-118.1945,10.15,3.09,149,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40685504,earthquake,USA
1325,us7000m4v4,2024-03-12 16:50:42.475,"8 km NNW of Smiths Ferry, Idaho",44.3693,-116.1269,16.339,3.6,213,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4v4,earthquake,USA
1326,us6000mizh,2024-03-15 03:19:27.558,"17 km SSE of Swan Lake, Montana",47.788,-113.7561,10.0,3.0,139,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mizh,earthquake,USA
1327,ci40687864,2024-03-16 02:25:15.640,"67 km S of Maneadero, B.C., MX",31.117,-116.6686667,5.74,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40687864,earthquake,USA
1328,nc74018946,2024-03-17 14:53:53.380,"36 km E of Hydesville, CA",40.5575,-123.6748333,35.06,3.89,332,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74018946,earthquake,USA
1329,nn00874991,2024-03-18 23:11:41.357,"28 km SE of Alamo, Nevada",37.1766,-114.9466,9.5,3.1,149,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874991,earthquake,USA
1330,nc74019636,2024-03-18 23:57:26.920,"13 km NW of Pinnacles, CA",36.6241667,-121.235,5.46,3.27,168,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74019636,earthquake,USA
1331,nc74019631,2024-03-18 23:57:52.720,"13 km NW of Pinnacles, CA",36.6216667,-121.2293333,4.07,3.17,155,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74019631,earthquake,USA
1332,nn00875010,2024-03-19 14:28:58.074,"20 km SE of Alamo, Nevada",37.236,-114.9989,13.6,3.2,158,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00875010,earthquake,USA
1333,us6000mjvh,2024-03-19 23:40:13.668,"25 km NW of Stanley, Idaho",44.3524,-115.1979,17.603,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjvh,earthquake,USA
1334,ci40691096,2024-03-20 15:09:49.600,"14 km ESE of Wofford Heights, CA",35.6458333,-118.3201667,7.91,3.26,176,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40691096,earthquake,USA
1335,ci40517199,2024-03-20 16:38:23.420,"93 km SSW of Alberto Oviedo Mota, B.C., MX",31.4126667,-115.3838333,5.77,3.57,196,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40517199,earthquake,USA
1336,us6000mk43,2024-03-20 21:08:12.943,"85 km ENE of Loreto, Mexico",26.3997,-110.604,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk43,earthquake,USA
1337,ci40520959,2024-03-21 17:46:39.630,"73 km S of Maneadero, B.C., MX",31.0608333,-116.6415,11.63,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40520959,earthquake,USA
1338,tx2024fukh,2024-03-23 07:36:02.710,"19 km NW of Stanton, Texas",32.262,-101.931,6.3232,3.0,138,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024fukh,earthquake,USA
1339,us6000mkrs,2024-03-23 15:37:12.740,"50 km E of Fort Bidwell, California",41.9095,-119.5524,5.0,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkrs,earthquake,USA
1340,nc74023516,2024-03-25 07:14:02.260,"26 km SW of Gustine, CA",37.0771667,-121.183,6.43,3.14,153,,https://earthquake.usgs.gov/earthquakes/eventpage/nc74023516,earthquake,USA
1341,ok2024gecs,2024-03-28 15:07:55.210,"5 km W of Arcadia, Oklahoma",35.66583333,-97.3895,6.82,3.06,169,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024gecs,earthquake,USA
1342,us7000m8pd,2024-03-29 02:34:58.533,"52 km E of Ascención, Mexico",31.0767,-107.436,10.0,3.4,178,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8pd,earthquake,USA
1343,us7000m8wh,2024-03-30 08:42:40.005,"2 km S of Maple Ridge, Ohio",40.8966,-81.0503,5.887,3.0,197,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wh,earthquake,USA
1344,ci40702456,2024-03-30 19:30:51.880,"3 km SW of San Bernardino, CA",34.1113333,-117.317,17.0,3.09,170,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40702456,earthquake,USA
1345,ci40702696,2024-03-31 23:12:32.100,"6 km N of Lake Henshaw, CA",33.2926667,-116.7723333,13.6,3.23,426,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40702696,earthquake,USA
1346,us6000mgln,2024-03-04 06:29:28.257,"54 km SSW of Muborak, Uzbekistan",38.8137,64.8816,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgln,earthquake,UZB
1347,us6000miw5,2024-03-14 16:12:32.122,"25 km ENE of Khorugh, Tajikistan",37.5695,71.8274,114.142,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miw5,earthquake,UZB
1348,us6000mjis,2024-03-18 02:10:39.076,"48 km S of Rasht, Tajikistan",38.5898,70.4125,14.051,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjis,earthquake,UZB
1349,us6000mjjk,2024-03-18 07:26:19.507,"12 km E of Norak, Tajikistan",38.4067,69.4641,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjjk,earthquake,UZB
1350,us6000mkeg,2024-03-22 03:47:05.088,"28 km ENE of Karakenja, Tajikistan",39.3587,71.8155,10.0,5.1,401,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkeg,earthquake,UZB
1351,us7000m90b,2024-03-31 00:25:15.252,"42 km E of Rasht, Tajikistan",39.043,70.8693,10.0,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m90b,earthquake,UZB
1352,us7000m3sa,2024-03-06 21:12:44.200,"13 km NNW of Jordán, Colombia",6.8523,-73.1205,146.029,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3sa,earthquake,VEN
